,Country,Crisis,Crisis ID,ISO3 code,Region,Type of crisis,Website name,Country level,Unnamed: 8,Indicator,Reliability,Type of entry,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222
64,Kenya,Flooding and Landslides in Kenya,KEN005,KEN,Africa,Flood,Flooding and Landslides,No,Individual,,,,,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups,Crisis affected groups
65,Lebanon,Syrian refugees in Lebanon,LBN002,LBN,Middle east,International displacement,Syrian refugees,No,Individual,,,,,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged,Building totally damaged
66,Lebanon,Socioeconomic crisis in Lebanon,LBN004,LBN,Middle east,Political and economic crisis,Socioeconomic crisis,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Lebanon,Explosion in Beirut,LBN005,LBN,Middle east,Industrial Accidents,Beirut Explosion,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Lesotho,Drought in Lesotho,LSO002,LSO,Africa,Drought,Drought,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"Lesotho,Madagascar,Malawi,Mozambique,Namibia,Swaziland,Tanzania,Zambia,Zimbabwe",Southern Africa Regional Food Security Crisis,REG012,"LSO, MDG, MWI, MOZ, NAM, SWZ, TZA, ZMB, ZWE",Africa,Regional crisis,Southern Africa Regional Food Security Crisis,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Libya,Complex crisis in Libya,LBY001,LBY,Africa,Multiple crises country,Complex crisis,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Libya,Mixed migration flows in Libya,LBY002,LBY,Africa,International displacement,Mixed Migration,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Madagascar,Drought in Madagascar,MDG002,MDG,Africa,Drought,Drought,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Madagascar,Floods in Madagascar,MDG004,MDG,Africa,Flood,Floods in Madagascar,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Madagascar,Complex Country Crisis in Madagascar,MDG005,MDG,Africa,Complex crisis,Complex Country Crisis in Madagascar,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Malawi,Complex crisis in Malawi,MWI002,MWI,Africa,Complex crisis,Complex,Yes,Individual,,,,,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area,Buildings in the affected area
76,Mali,Complex crisis in Mali,MLI001,MLI,Africa,Complex crisis,Complex crisis,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Mauritania,Refugees from Mali in Mauritania,MRT002,MRT,Africa,International displacement,Malian refugees,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Mauritania,Food Security in Mauritania,MRT003,MRT,Africa,Drought,Food security,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Mexico,Multiple crisis in Mexico,MEX001,MEX,Americas,Multiple crises country,Country Level,Yes,Aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Mexico,Criminal Violence in Mexico,MEX002,MEX,Americas,Other type of violence,Criminal Violence,No,Individual,,,,,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed,People exposed
81,Mexico,Mixed Migration in Mexico,MEX003,MEX,Americas,International displacement,Mixed Migration,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Morocco,Mixed migration flows in Morocco,MAR002,MAR,Africa,International displacement,Mixed Migration,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Mozambique,Complex crisis in Mozambique,MOZ001,MOZ,Africa,Complex crisis,Complex crisis in Mozambique,Yes,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Mozambique,Cabo Delgado Islamist Insurgency,MOZ004,MOZ,Africa,Other type of violence,Violent Insurgency in Cabo Delgado,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Mozambique,Food Security Crisis in Mozambique,MOZ006,MOZ,Africa,Food Security,Food Security Crisis in Mozambique,No,Individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
